check,date,year,weeknum,buoy,buoy_lat,buoy_long,depth_cat,depth_m,replicate,param,units,value,notes
1206,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,2,NH4,ugL,17.67,
1181,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,1,NH4,ugL,44.33,
1182,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,2,NH4,ugL,37.27,
1207,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,1,NO3,ugL,103.18,
1208,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,2,NO3,ugL,105.39,
1183,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,1,NO3,ugL,84.23,
1184,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,2,NO3,ugL,80.97,
1213,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,1,PP,ugL,32.29,
1214,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,2,PP,ugL,34.01,
1189,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,1,PP,ugL,36.33,
1190,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,2,PP,ugL,33.40,
1200,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,1,SES_C,mgL,260.63,
1201,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,2,SES_C,mgL,350.83,
1176,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,1,SES_C,mgL,349.24,
1177,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,2,SES_C,mgL,309.52,
1198,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,1,SES_N,mgL,59.96,
1199,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,2,SES_N,mgL,58.85,
1174,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,1,SES_N,mgL,139.21,
1175,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,2,SES_N,mgL,93.23,
1215,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,1,SRP,ugL,0.70,
1216,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,2,SRP,ugL,0.73,
1191,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,1,SRP,ugL,0.32,
1192,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,2,SRP,ugL,0.28,
1209,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,1,TDN,ugL,390.05,
1210,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,2,TDN,ugL,408.00,
1185,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,1,TDN,ugL,436.20,
1186,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,2,TDN,ugL,441.19,
1211,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,1,TDP,ugL,1.48,
1212,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,2,TDP,ugL,11.27,
1187,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,1,TDP,ugL,2.28,
1188,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,2,TDP,ugL,3.26,
1223,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,1,TMC,ugL,0.24,
1224,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,2,TMC,ugL,0.23,
1217,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,1,TP,ugL,6.40,
1218,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,2,TP,ugL,6.10,
1193,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,1,TP,ugL,8.04,
1194,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,2,TP,ugL,6.60,
1219,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,1,TSS,mgL,5986.00,
1220,2022-08-17,2022,34,5,42.002583,-82.5786,Surface,1,1,TSS,mgL,1396.00,
1195,2022-08-17,2022,34,5,42.002583,-82.5786,Bottom,8.5,1,TSS,mgL,1982.00,
1248,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,CHLA,ugL,5.06,
1249,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,CHLA,ugL,5.32,
1225,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,1,CHLA,ugL,6.68,
1226,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,2,CHLA,ugL,6.26,
1254,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,CN,rat,3.41,
1255,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,CN,rat,5.01,
1231,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,1,CN,rat,5.22,
1232,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,2,CN,rat,4.28,
1272,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,DMC,ugL,0.82,
1273,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,DMC,ugL,0.07,
1256,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,DOC,mgL,1.83,
1257,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,NH4,ugL,64.33,
1258,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,NH4,ugL,69.04,
1233,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,1,NH4,ugL,19.04,
1234,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,2,NH4,ugL,38.45,
1259,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,NO3,ugL,129.06,
1260,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,NO3,ugL,149.37,
1235,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,1,NO3,ugL,113.03,
1236,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,2,NO3,ugL,116.62,
1265,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,PP,ugL,33.64,
1266,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,PP,ugL,32.56,
1241,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,1,PP,ugL,31.31,
1242,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,2,PP,ugL,35.57,
1252,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,SES_C,mgL,306.13,
1253,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,SES_C,mgL,272.61,
1229,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,1,SES_C,mgL,278.85,
1230,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,2,SES_C,mgL,341.91,
1250,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,SES_N,mgL,104.69,
1251,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,SES_N,mgL,63.46,
1227,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,1,SES_N,mgL,62.34,
1228,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,2,SES_N,mgL,93.28,
1267,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,SRP,ugL,0.76,
1268,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,SRP,ugL,0.51,
1243,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,1,SRP,ugL,1.04,
1244,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,2,SRP,ugL,1.61,
1261,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,TDN,ugL,586.21,
1262,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,TDN,ugL,758.69,
1237,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,1,TDN,ugL,423.09,
1238,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,2,TDN,ugL,415.75,
1263,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,TDP,ugL,1.42,
1264,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,TDP,ugL,1.19,
1239,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,1,TDP,ugL,2.40,
1240,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,2,TDP,ugL,3.09,
1274,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,TMC,ugL,0.26,
1275,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,TMC,ugL,0.41,
1269,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,TP,ugL,67.66,
1270,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,2,TP,ugL,6.75,
1245,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,1,TP,ugL,6.80,
1246,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,2,TP,ugL,3.57,
1271,2022-08-17,2022,34,6,42.0222,-82.6697,Surface,1,1,TSS,mgL,870.00,
1247,2022-08-17,2022,34,6,42.0222,-82.6697,Bottom,8,1,TSS,mgL,1918.00,
1300,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,CHLA,ugL,5.61,
1301,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,CHLA,ugL,5.90,
1276,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,CHLA,ugL,6.59,
1277,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,2,CHLA,ugL,5.65,
1306,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,CN,rat,6.18,
1307,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,CN,rat,5.94,
1282,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,CN,rat,2.90,
1283,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,2,CN,rat,5.95,
1324,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,DMC,ugL,1.58,
1325,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,DMC,ugL,0.09,
1308,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,DOC,mgL,1.72,
1284,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,DOC,mgL,1.94,
1309,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,NH4,ugL,34.14,
1310,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,NH4,ugL,19.82,
1285,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,NH4,ugL,22.57,
1286,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,2,NH4,ugL,23.16,
1311,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,NO3,ugL,136.80,
1312,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,NO3,ugL,134.93,
1287,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,NO3,ugL,131.82,
1288,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,2,NO3,ugL,134.72,
1317,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,PP,ugL,27.99,
1318,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,PP,ugL,22.99,
1293,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,PP,ugL,29.24,
1294,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,2,PP,ugL,34.20,
1304,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,SES_C,mgL,233.99,
1305,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,SES_C,mgL,244.36,
1280,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,SES_C,mgL,256.34,
1281,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,2,SES_C,mgL,344.44,
1302,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,SES_N,mgL,44.17,
1303,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,SES_N,mgL,48.01,
1278,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,SES_N,mgL,103.01,
1279,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,2,SES_N,mgL,67.58,
1319,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,SRP,ugL,1.45,
1320,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,SRP,ugL,1.26,
1295,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,SRP,ugL,0.76,
1296,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,2,SRP,ugL,0.98,
1313,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,TDN,ugL,373.96,
1314,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,TDN,ugL,374.52,
1289,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,TDN,ugL,365.43,
1290,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,2,TDN,ugL,374.72,
1315,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,TDP,ugL,2.63,
1316,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,TDP,ugL,1.53,
1291,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,TDP,ugL,1.30,
1292,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,2,TDP,ugL,2.11,
1326,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,TMC,ugL,0.42,
1327,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,TMC,ugL,0.45,
1321,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,TP,ugL,3.27,
1322,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,2,TP,ugL,5.76,
1297,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,TP,ugL,6.60,
1298,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,2,TP,ugL,5.86,
1323,2022-08-17,2022,34,7,41.99605,-82.7179,Surface,1,1,TSS,mgL,2004.00,
1299,2022-08-17,2022,34,7,41.99605,-82.7179,Bottom,9.5,1,TSS,mgL,3223.00,
1350,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,CHLA,ugL,10.55,
1351,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,2,CHLA,ugL,10.24,
1328,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,1,CHLA,ugL,10.73,
1329,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,2,CHLA,ugL,10.84,
1356,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,CN,rat,8.06,
1357,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,2,CN,rat,5.91,
1334,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,1,CN,rat,7.36,
1335,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,2,CN,rat,8.12,
1358,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,DOC,mgL,1.89,
1336,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,1,DOC,mgL,2.11,
1359,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,NH4,ugL,12.96,
1360,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,2,NH4,ugL,12.57,
1337,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,1,NH4,ugL,15.90,
1338,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,2,NH4,ugL,14.92,
1361,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,NO3,ugL,30.02,
1362,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,2,NO3,ugL,49.22,
1339,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,1,NO3,ugL,68.02,
1340,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,2,NO3,ugL,58.47,
1367,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,PP,ugL,26.59,
1368,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,2,PP,ugL,25.85,
1345,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,1,PP,ugL,32.82,
1346,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,2,PP,ugL,33.22,
1354,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,SES_C,mgL,520.05,
1355,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,2,SES_C,mgL,464.57,
1332,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,1,SES_C,mgL,483.53,
1333,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,2,SES_C,mgL,526.63,
1352,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,SES_N,mgL,75.27,
1353,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,2,SES_N,mgL,91.76,
1330,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,1,SES_N,mgL,76.67,
1331,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,2,SES_N,mgL,75.69,
1369,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,SRP,ugL,1.58,
1370,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,2,SRP,ugL,2.88,
1347,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,1,SRP,ugL,4.65,
1348,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,2,SRP,ugL,1.20,
1363,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,TDN,ugL,318.28,
1364,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,2,TDN,ugL,177.03,
1341,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,1,TDN,ugL,178.00,
1342,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,2,TDN,ugL,282.96,
1365,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,TDP,ugL,2.11,
1366,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,2,TDP,ugL,2.00,
1343,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,1,TDP,ugL,1.07,
1344,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,2,TDP,ugL,2.11,
1371,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,TP,ugL,11.27,
1372,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,2,TP,ugL,12.46,
1373,2022-08-23,2022,35,2,41.913017,-82.7367,Surface,1,1,TSS,mgL,549.00,
1349,2022-08-23,2022,35,2,41.913017,-82.7367,Bottom,11,1,TSS,mgL,2315.00,
1398,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,CHLA,ugL,10.74,
1399,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,2,CHLA,ugL,10.59,
1374,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,CHLA,ugL,8.50,
1375,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,2,CHLA,ugL,9.09,
1404,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,CN,rat,4.96,
1405,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,2,CN,rat,7.64,
1380,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,CN,rat,8.05,
1381,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,2,CN,rat,7.75,
1406,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,DOC,mgL,1.88,
1382,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,DOC,mgL,2.01,
1407,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,NH4,ugL,13.35,
1408,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,2,NH4,ugL,14.73,
1383,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,NH4,ugL,17.47,
1384,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,2,NH4,ugL,17.47,
1409,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,NO3,ugL,39.61,
1410,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,2,NO3,ugL,36.74,
1385,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,NO3,ugL,47.92,
1386,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,2,NO3,ugL,34.82,
1415,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,PP,ugL,24.64,
1416,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,2,PP,ugL,28.50,
1391,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,PP,ugL,31.47,
1392,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,2,PP,ugL,32.77,
1402,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,SES_C,mgL,473.45,
1403,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,2,SES_C,mgL,462.49,
1378,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,SES_C,mgL,444.82,
1379,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,2,SES_C,mgL,435.64,
1400,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,SES_N,mgL,111.34,
1401,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,2,SES_N,mgL,70.59,
1376,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,SES_N,mgL,64.46,
1377,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,2,SES_N,mgL,65.60,
1417,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,SRP,ugL,0.38,
1418,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,2,SRP,ugL,0.60,
1393,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,SRP,ugL,0.79,
1394,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,2,SRP,ugL,1.26,
1411,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,TDN,ugL,275.32,
1412,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,2,TDN,ugL,176.58,
1387,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,TDN,ugL,308.77,
1388,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,2,TDN,ugL,296.20,
1413,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,TDP,ugL,2.63,
1414,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,2,TDP,ugL,1.36,
1389,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,TDP,ugL,1.65,
1390,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,2,TDP,ugL,2.51,
1419,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,TP,ugL,8.69,
1420,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,2,TP,ugL,8.49,
1395,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,TP,ugL,8.94,
1396,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,2,TP,ugL,6.15,
1421,2022-08-23,2022,35,4,41.8927,-82.5258,Surface,1,1,TSS,mgL,1850.00,
1397,2022-08-23,2022,35,4,41.8927,-82.5258,Bottom,8,1,TSS,mgL,1523.00,
1448,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,1,CHLA,ugL,8.37,
1449,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,2,CHLA,ugL,8.00,
1422,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,1,CHLA,ugL,7.30,
1423,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,2,CHLA,ugL,7.30,
1454,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,1,CN,rat,6.89,
1455,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,2,CN,rat,7.14,
1428,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,1,CN,rat,9.14,
1429,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,2,CN,rat,9.49,
1473,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,1,DMC,ugL,1.34,
1474,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,2,DMC,ugL,0.15,
1456,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,1,DOC,mgL,1.83,
1430,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,1,DOC,mgL,1.97,
1457,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,1,NH4,ugL,16.69,
1458,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,2,NH4,ugL,15.12,
1431,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,1,NH4,ugL,58.25,
1432,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,2,NH4,ugL,74.14,
1459,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,1,NO3,ugL,94.84,
1460,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,2,NO3,ugL,101.87,
1433,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,1,NO3,ugL,50.08,
1434,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,2,NO3,ugL,50.18,
1465,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,1,PP,ugL,34.16,
1466,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,2,PP,ugL,31.96,
1439,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,1,PP,ugL,63.33,
1440,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,2,PP,ugL,96.22,
1452,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,1,SES_C,mgL,360.70,
1453,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,2,SES_C,mgL,362.48,
1426,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,1,SES_C,mgL,1301.58,
1427,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,2,SES_C,mgL,1238.87,
1450,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,1,SES_N,mgL,61.04,
1451,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,2,SES_N,mgL,59.26,
1424,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,1,SES_N,mgL,166.17,
1425,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,2,SES_N,mgL,152.27,
1467,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,1,SRP,ugL,0.47,
1468,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,2,SRP,ugL,0.51,
1441,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,1,SRP,ugL,2.12,
1442,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,2,SRP,ugL,1.42,
1461,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,1,TDN,ugL,322.82,
1462,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,2,TDN,ugL,311.56,
1435,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,1,TDN,ugL,409.63,
1436,2022-08-23,2022,35,5,42.002583,-82.5786,Bottom,8.5,2,TDN,ugL,418.74,
1463,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,1,TDP,ugL,2.51,
1464,2022-08-23,2022,35,5,42.002583,-82.5786,Surface,1,2,TDP,ugL,2.63,
