"date","year","weeknum","buoy","buoy_lat","buoy_long","depth_cat","depth_m","param","units","value","flag_rep_diff","flag_nd","doy"
2022-05-28,2022,22,"6",42.0222,-82.6697,"Bottom",8,"NH4","ugL",16.785,FALSE,NA,148
2022-05-28,2022,22,"6",42.0222,-82.6697,"Bottom",8,"NO3","ugL",428.395,FALSE,NA,148
2022-05-28,2022,22,"6",42.0222,-82.6697,"Bottom",8,"SRP","ugL",4.47,FALSE,NA,148
2022-05-28,2022,22,"6",42.0222,-82.6697,"Bottom",8,"TDN","ugL",320.785,TRUE,NA,148
2022-05-28,2022,22,"6",42.0222,-82.6697,"Bottom",8,"TDP","ugL",8.535,TRUE,NA,148
2022-05-28,2022,22,"6",42.0222,-82.6697,"Bottom",8,"TSS","mgL",-14,FALSE,NA,148
2022-05-28,2022,22,"6",42.0222,-82.6697,"Surface",1,"NH4","ugL",22.18,TRUE,NA,148
2022-05-28,2022,22,"6",42.0222,-82.6697,"Surface",1,"NO3","ugL",398.93,FALSE,NA,148
2022-05-28,2022,22,"6",42.0222,-82.6697,"Surface",1,"SRP","ugL",7.015,FALSE,NA,148
2022-05-28,2022,22,"6",42.0222,-82.6697,"Surface",1,"TDN","ugL",539.8,FALSE,NA,148
2022-05-28,2022,22,"6",42.0222,-82.6697,"Surface",1,"TDP","ugL",6.75,FALSE,NA,148
2022-05-28,2022,22,"7",41.99605,-82.7179,"Bottom",9.5,"NH4","ugL",17.665,FALSE,NA,148
2022-05-28,2022,22,"7",41.99605,-82.7179,"Bottom",9.5,"NO3","ugL",500.56,FALSE,NA,148
2022-05-28,2022,22,"7",41.99605,-82.7179,"Bottom",9.5,"SRP","ugL",6.035,FALSE,NA,148
2022-05-28,2022,22,"7",41.99605,-82.7179,"Bottom",9.5,"TDN","ugL",361.13,TRUE,NA,148
2022-05-28,2022,22,"7",41.99605,-82.7179,"Bottom",9.5,"TDP","ugL",9.26,FALSE,NA,148
2022-05-28,2022,22,"7",41.99605,-82.7179,"Bottom",9.5,"TSS","mgL",34368,FALSE,NA,148
2022-05-28,2022,22,"7",41.99605,-82.7179,"Surface",1,"NH4","ugL",23.845,FALSE,NA,148
2022-05-28,2022,22,"7",41.99605,-82.7179,"Surface",1,"NO3","ugL",417.365,FALSE,NA,148
2022-05-28,2022,22,"7",41.99605,-82.7179,"Surface",1,"SRP","ugL",5.465,TRUE,NA,148
2022-05-28,2022,22,"7",41.99605,-82.7179,"Surface",1,"TDN","ugL",496.575,TRUE,NA,148
2022-05-28,2022,22,"7",41.99605,-82.7179,"Surface",1,"TDP","ugL",8.48,FALSE,NA,148
2022-05-28,2022,22,"7",41.99605,-82.7179,"Surface",1,"TSS","mgL",374.5,FALSE,NA,148
2022-06-09,2022,24,"2",41.913017,-82.7367,"Bottom",11,"NH4","ugL",18.94,FALSE,NA,160
2022-06-09,2022,24,"2",41.913017,-82.7367,"Bottom",11,"NO3","ugL",497.84,FALSE,NA,160
2022-06-09,2022,24,"2",41.913017,-82.7367,"Bottom",11,"SRP","ugL",5.5,FALSE,NA,160
2022-06-09,2022,24,"2",41.913017,-82.7367,"Bottom",11,"TDN","ugL",657.955,TRUE,NA,160
2022-06-09,2022,24,"2",41.913017,-82.7367,"Bottom",11,"TDP","ugL",10.64,FALSE,NA,160
2022-06-09,2022,24,"2",41.913017,-82.7367,"Bottom",11,"TP","ugL",14.725,FALSE,NA,160
2022-06-09,2022,24,"2",41.913017,-82.7367,"Bottom",11,"TSS","mgL",5183,FALSE,NA,160
2022-06-09,2022,24,"2",41.913017,-82.7367,"Surface",1,"NH4","ugL",16.1,FALSE,NA,160
2022-06-09,2022,24,"2",41.913017,-82.7367,"Surface",1,"NO3","ugL",491.375,FALSE,NA,160
2022-06-09,2022,24,"2",41.913017,-82.7367,"Surface",1,"SRP","ugL",5.64,FALSE,NA,160
